poleId,height,heightNumeric,diameter,poleType,status,latitude,longitude,ponNumber,zoneNumber,dropCount
LAW.P.E001,7m,7.0,120-140mm,distribution,Permission not granted,-26.3810184,27.80226088,198,18,0
LAW.P.E002,7m,7.0,120-140mm,distribution,Permission not granted,-26.38110855,27.80217752,198,18,0
LAW.P.E003,7m,7.0,120-140mm,distribution,Permission not granted,-26.38119871,27.80209416,198,18,0
LAW.P.E004,7m,7.0,140-160mm,feeder,Permission not granted,-26.38128886,27.802010801327498,198,18,0
LAW.P.E005,7m,7.0,140-160mm,feeder,Permission not granted,-26.38211253,27.804361359628402,199,18,0
LAW.P.E006,7m,7.0,140-160mm,feeder,Permission not granted,-26.38223799,27.80438567,199,18,0
LAW.P.E007,7m,7.0,140-160mm,feeder,Permission not granted,-26.38220498,27.80459624,199,18,0
LAW.P.E008,7m,7.0,140-160mm,feeder,Permission not granted,-26.38220442,27.80470421,199,18,0
LAW.P.E009,7m,7.0,140-160mm,feeder,Permission not granted,-26.38217532,27.80489684,199,18,0
LAW.P.E010,7m,7.0,120-140mm,distribution,Permission not granted,-26.38229982,27.80492078,199,18,0
LAW.P.E011,7m,7.0,120-140mm,distribution,Permission not granted,-26.38242432,27.80494472,199,18,0
LAW.P.E012,7m,7.0,120-140mm,distribution,Permission not granted,-26.38267331,27.80499259,199,18,0
LAW.P.E013,7m,7.0,120-140mm,distribution,Permission not granted,-26.38279781,27.80501653,199,18,0
LAW.P.E014,7m,7.0,140-160mm,feeder,Permission not granted,-26.38291341,27.80503875,199,18,0
LAW.P.E015,7m,7.0,120-140mm,distribution,Permission not granted,-26.38248418,27.804433365484698,199,18,0
LAW.P.E016,7m,7.0,120-140mm,distribution,Permission not granted,-26.38273045,27.80448108,199,18,0
LAW.P.E017,7m,7.0,120-140mm,distribution,Permission not granted,-26.38297659,27.80452877,199,18,0
LAW.P.E018,7m,7.0,120-140mm,distribution,Permission not granted,-26.38309969,27.804552619798297,199,18,0
LAW.P.E019,7m,7.0,120-140mm,distribution,Permission not granted,-26.38334583,27.80460031,199,18,0
LAW.P.E020,7m,7.0,120-140mm,distribution,Permission not granted,-26.38346896,27.80462417,199,18,0
LAW.P.E021,7m,7.0,120-140mm,distribution,Permission not granted,-26.38371515,27.80467187,199,18,0
LAW.P.E022,7m,7.0,120-140mm,distribution,Permission not granted,-26.38383456,27.804694930120398,199,18,0
LAW.P.E023,7m,7.0,120-140mm,distribution,Permission not granted,-26.38407459,27.80474156,199,18,0
LAW.P.E024,7m,7.0,140-160mm,feeder,Permission not granted,-26.38428798,27.80478282,199,18,0
LAW.P.E025,7m,7.0,140-160mm,feeder,Permission not granted,-26.38405009,27.80413806,200,18,0
LAW.P.E026,7m,7.0,140-160mm,feeder,Permission not granted,-26.38388249,27.80410564,200,18,0
LAW.P.E027,7m,7.0,140-160mm,feeder,Permission not granted,-26.38392406,27.803806813814298,200,18,0
LAW.P.E028,7m,7.0,140-160mm,feeder,Permission not granted,-26.38372214,27.80413484,200,18,0
LAW.P.E029,7m,7.0,120-140mm,distribution,Permission not granted,-26.38338427,27.804069398777298,200,18,0
LAW.P.E030,7m,7.0,120-140mm,distribution,Permission not granted,-26.38304629,27.80400516,200,18,0
LAW.P.E031,7m,7.0,140-160mm,feeder,Permission not granted,-26.3827084,27.80393992,200,18,0
LAW.P.E032,7m,7.0,140-160mm,feeder,Permission not granted,-26.38274165,27.80372768,200,18,0
LAW.P.E033,7m,7.0,120-140mm,distribution,Permission not granted,-26.38285275,27.80374919,200,18,0
LAW.P.E034,7m,7.0,140-160mm,feeder,Permission not granted,-26.3830795,27.803792987006396,200,18,0
LAW.P.E035,7m,7.0,140-160mm,feeder,Permission not granted,-26.38277493,27.803515407984296,200,18,0
LAW.P.E036,7m,7.0,120-140mm,distribution,Permission not granted,-26.38311282,27.80358067,200,18,0
LAW.P.E037,7m,7.0,120-140mm,distribution,Permission not granted,-26.38345068,27.80364594,200,18,0
LAW.P.E038,7m,7.0,140-160mm,feeder,Permission not granted,-26.38378859,27.80371118,200,18,0
LAW.P.E039,7m,7.0,140-160mm,feeder,Permission not granted,-26.38382967,27.803515868507798,200,18,0
LAW.P.E040,7m,7.0,140-160mm,feeder,Permission not granted,-26.38398931,27.80342228,200,18,0
LAW.P.E041,7m,7.0,140-160mm,feeder,Permission not granted,-26.38407096,27.80336872,200,18,0
LAW.P.E042,7m,7.0,140-160mm,feeder,Permission not granted,-26.38422663,27.803277540714898,200,18,0
LAW.P.E043,7m,7.0,120-140mm,distribution,Permission not granted,-26.38433615,27.80350793,200,18,0
LAW.P.E044,7m,7.0,140-160mm,feeder,Permission not granted,-26.38440194,27.803646339151896,200,18,0
LAW.P.E045,7m,7.0,140-160mm,feeder,Permission not granted,-26.38414535,27.804436127258597,201,18,0
LAW.P.E046,7m,7.0,140-160mm,feeder,Permission not granted,-26.38427427,27.80446097,201,18,0
LAW.P.E047,7m,7.0,120-140mm,distribution,Permission not granted,-26.38429903,27.804303023838003,201,18,0
LAW.P.E048,7m,7.0,120-140mm,distribution,Permission not granted,-26.38431915,27.8041747,201,18,0
LAW.P.E049,7m,7.0,140-160mm,feeder,Permission not granted,-26.38435939,27.80391805,201,18,0
LAW.P.E050,7m,7.0,140-160mm,feeder,Permission not granted,-26.38453716,27.80395235,201,18,0
LAW.P.E051,7m,7.0,140-160mm,feeder,Permission not granted,-26.38465125,27.80398461,201,18,0
LAW.P.E052,7m,7.0,140-160mm,feeder,Permission not granted,-26.38482909,27.8040189,201,18,0
LAW.P.E053,7m,7.0,140-160mm,feeder,Permission not granted,-26.38484632,27.80390849,201,18,0
LAW.P.E054,7m,7.0,120-140mm,distribution,Permission not granted,-26.3849634,27.803839961706004,201,18,0
LAW.P.E055,7m,7.0,140-160mm,feeder,Permission not granted,-26.38506717,27.803779153991098,201,18,0
LAW.P.E056,7m,7.0,120-140mm,distribution,Permission not granted,-26.38478472,27.80430197,201,18,0
LAW.P.E057,7m,7.0,120-140mm,distribution,Permission not granted,-26.38474036,27.804584945505898,201,18,0
LAW.P.E058,7m,7.0,120-140mm,distribution,Permission not granted,-26.38469607,27.80486792,201,18,0
LAW.P.E059,7m,7.0,120-140mm,distribution,Permission not granted,-26.3846517,27.805150890308596,201,18,0
LAW.P.E060,7m,7.0,120-140mm,distribution,Permission not granted,-26.38462952,27.805292426308696,201,18,0
LAW.P.E061,7m,7.0,140-160mm,feeder,Permission not granted,-26.3846079,27.805430636284598,201,18,0
LAW.P.E062,7m,7.0,140-160mm,feeder,Permission not granted,-26.38473681,27.805455502634004,201,18,0
LAW.P.E063,7m,7.0,140-160mm,feeder,Permission not granted,-26.3849191,27.80549074,201,18,0
LAW.P.E064,7m,7.0,140-160mm,feeder,Permission not granted,-26.38505244,27.805516512601397,201,18,0
LAW.P.E065,7m,7.0,120-140mm,distribution,Permission not granted,-26.3850741,27.805378284290597,201,18,0
LAW.P.E066,7m,7.0,120-140mm,distribution,Permission not granted,-26.38511845,27.805095307849598,201,18,0
LAW.P.E067,7m,7.0,120-140mm,distribution,Permission not granted,-26.38514063,27.80495377,201,18,0
LAW.P.E068,7m,7.0,120-140mm,distribution,Permission not granted,-26.3851628,27.804812331167497,201,18,0
LAW.P.E069,7m,7.0,140-160mm,feeder,Permission not granted,-26.38518498,27.80467079,201,18,0
LAW.P.E070,7m,7.0,140-160mm,feeder,Permission not granted,-26.38236649,27.80268899,202,18,0
LAW.P.E071,7m,7.0,140-160mm,feeder,Permission not granted,-26.38254623,27.802723704207402,202,18,0
LAW.P.E072,7m,7.0,120-140mm,distribution,Permission not granted,-26.38251377,27.802931012451197,202,18,0
LAW.P.E073,7m,7.0,140-160mm,feeder,Permission not granted,-26.3824813,27.80313832,202,18,0
LAW.P.E074,7m,7.0,140-160mm,feeder,Permission not granted,-26.38246555,27.8032421,202,18,0
LAW.P.E075,7m,7.0,120-140mm,distribution,Permission not granted,-26.38243404,27.8034496,202,18,0
LAW.P.E076,7m,7.0,120-140mm,distribution,Permission not granted,-26.38240178,27.80366203,202,18,0
LAW.P.E077,7m,7.0,140-160mm,feeder,Permission not granted,-26.38236952,27.80387451,202,18,0
LAW.P.E078,7m,7.0,120-140mm,distribution,Permission not granted,-26.38277304,27.802767511531798,202,18,0
LAW.P.E079,7m,7.0,140-160mm,feeder,Permission not granted,-26.38288416,27.80278897,202,18,0
LAW.P.E080,7m,7.0,140-160mm,feeder,Permission not granted,-26.38285168,27.80299628,202,18,0
LAW.P.E081,7m,7.0,120-140mm,distribution,Permission not granted,-26.38311094,27.80283277,202,18,0
LAW.P.E082,7m,7.0,140-160mm,feeder,Permission not granted,-26.38322205,27.80285424,202,18,0
LAW.P.E083,7m,7.0,140-160mm,feeder,Permission not granted,-26.38325454,27.80264691,202,18,0
LAW.P.E084,7m,7.0,140-160mm,feeder,Permission not granted,-26.38318958,27.80306149,202,18,0
LAW.P.E085,7m,7.0,120-140mm,distribution,Permission not granted,-26.38332876,27.80287485,202,18,0
LAW.P.E086,7m,7.0,120-140mm,distribution,Permission not granted,-26.38355995,27.8029195,202,18,0
LAW.P.E087,7m,7.0,120-140mm,distribution,Permission not granted,-26.38367106,27.80294096,202,18,0
LAW.P.E088,7m,7.0,140-160mm,feeder,Permission not granted,-26.3838823,27.803626657870698,200,18,0
LAW.P.E089,7m,7.0,140-160mm,feeder,Permission not granted,-26.38390229,27.80298565,202,18,0
LAW.P.E090,7m,7.0,140-160mm,feeder,Permission not granted,-26.38393477,27.80277829,202,18,0
LAW.P.E091,7m,7.0,140-160mm,feeder,Permission not granted,-26.38409305,27.8028088,202,18,0
LAW.P.E092,7m,7.0,140-160mm,feeder,Permission not granted,-26.38213985,27.80219267,203,18,0
LAW.P.E093,7m,7.0,140-160mm,feeder,Permission not granted,-26.38211975,27.80232502,203,18,0
LAW.P.E094,7m,7.0,120-140mm,distribution,Permission not granted,-26.38210025,27.80245347,203,18,0
LAW.P.E095,7m,7.0,120-140mm,distribution,Permission not granted,-26.38208074,27.80258192,203,18,0
LAW.P.E096,7m,7.0,120-140mm,distribution,Permission not granted,-26.38204173,27.802838819056596,203,18,0
LAW.P.E097,7m,7.0,120-140mm,distribution,Permission not granted,-26.38200272,27.80309572,203,18,0
LAW.P.E098,7m,7.0,140-160mm,feeder,Permission not granted,-26.38198321,27.80322417,203,18,0
LAW.P.E099,7m,7.0,140-160mm,feeder,Permission not granted,-26.38194176,27.80229171,203,18,0
LAW.P.E100,7m,7.0,140-160mm,feeder,Permission not granted,-26.38184191,27.802316417153698,203,18,0
LAW.P.E101,7m,7.0,140-160mm,feeder,Permission not granted,-26.3816936,27.802288638462596,203,18,0
LAW.P.E102,7m,7.0,140-160mm,feeder,Permission not granted,-26.3816232,27.80235358,203,18,0
LAW.P.E103,7m,7.0,120-140mm,distribution,Permission not granted,-26.38163031,27.802534899587098,203,18,0
LAW.P.E104,7m,7.0,120-140mm,distribution,Permission not granted,-26.38159189,27.802787745321897,203,18,0
LAW.P.E105,7m,7.0,120-140mm,distribution,Permission not granted,-26.38155281,27.80304469,203,18,0
LAW.P.E106,7m,7.0,120-140mm,distribution,Permission not granted,-26.38151382,27.803301544210196,203,18,0
LAW.P.E107,7m,7.0,140-160mm,feeder,Permission not granted,-26.38149339,27.80343607,203,18,0
LAW.P.E108,7m,7.0,140-160mm,feeder,Permission not granted,-26.38153109,27.8035502,203,18,0
LAW.P.E109,7m,7.0,140-160mm,feeder,Permission not granted,-26.38150006,27.803747598510004,203,18,0
LAW.P.E110,7m,7.0,120-140mm,distribution,Permission not granted,-26.38126499,27.803702058361498,203,18,0
LAW.P.E111,7m,7.0,120-140mm,distribution,Permission not granted,-26.38102992,27.80365652,203,18,0
LAW.P.E112,7m,7.0,140-160mm,feeder,Permission not granted,-26.38078596,27.803609256284698,203,18,0
LAW.P.E113,7m,7.0,140-160mm,feeder,Permission not granted,-26.38247908,27.80194796,204,18,0
LAW.P.E114,7m,7.0,120-140mm,distribution,Permission not granted,-26.38262134,27.80197544,204,18,0
LAW.P.E115,7m,7.0,120-140mm,distribution,Permission not granted,-26.38273693,27.80199776,204,18,0
LAW.P.E116,7m,7.0,120-140mm,distribution,Permission not granted,-26.3829681,27.80204241,204,18,0
LAW.P.E117,7m,7.0,120-140mm,distribution,Permission not granted,-26.38331486,27.80210938,204,18,0
LAW.P.E118,7m,7.0,120-140mm,distribution,Permission not granted,-26.38354603,27.80215402,204,18,0
LAW.P.E119,7m,7.0,120-140mm,distribution,Permission not granted,-26.38377721,27.802198671604398,204,18,0
LAW.P.E120,7m,7.0,120-140mm,distribution,Permission not granted,-26.38400846,27.802243313566798,204,18,0
LAW.P.E121,7m,7.0,120-140mm,distribution,Permission not granted,-26.3842416,27.80228832,204,18,0
LAW.P.E122,7m,7.0,120-140mm,distribution,Permission not granted,-26.38447077,27.80233262,204,18,0
LAW.P.E123,7m,7.0,140-160mm,feeder,Permission not granted,-26.38382525,27.80501726,195,18,0
LAW.P.E124,7m,7.0,120-140mm,distribution,Permission not granted,-26.38470392,27.80237759,204,18,0
LAW.P.E125,7m,7.0,120-140mm,distribution,Permission not granted,-26.38492606,27.802420510670697,204,18,0
LAW.P.E126,7m,7.0,140-160mm,feeder,Permission not granted,-26.38515721,27.80246519,204,18,0
LAW.P.E127,7m,7.0,140-160mm,feeder,Permission not granted,-26.38303857,27.80163899,205,18,0
LAW.P.E128,7m,7.0,140-160mm,feeder,Permission not granted,-26.38306106,27.80149074,205,18,0
LAW.P.E129,7m,7.0,120-140mm,distribution,Permission not granted,-26.38318461,27.801514604709297,205,18,0
LAW.P.E130,7m,7.0,120-140mm,distribution,Permission not granted,-26.38330021,27.80153693,205,18,0
LAW.P.E131,7m,7.0,120-140mm,distribution,Permission not granted,-26.3834158,27.801559249577696,205,18,0
LAW.P.E132,7m,7.0,120-140mm,distribution,Permission not granted,-26.38353139,27.80158157,205,18,0
LAW.P.E133,7m,7.0,120-140mm,distribution,Permission not granted,-26.38364698,27.80160389,205,18,0
LAW.P.E134,7m,7.0,120-140mm,distribution,Permission not granted,-26.38387817,27.80164854,205,18,0
LAW.P.E135,7m,7.0,120-140mm,distribution,Permission not granted,-26.38410935,27.80169319,205,18,0
LAW.P.E136,7m,7.0,120-140mm,distribution,Permission not granted,-26.38434053,27.801737830955098,205,18,0
LAW.P.E137,7m,7.0,120-140mm,distribution,Permission not granted,-26.38445612,27.801760153841396,205,18,0
LAW.P.E138,7m,7.0,120-140mm,distribution,Permission not granted,-26.38468731,27.801804799756898,205,18,0
LAW.P.E139,7m,7.0,120-140mm,distribution,Permission not granted,-26.3848029,27.80182712,205,18,0
LAW.P.E140,7m,7.0,120-140mm,distribution,Permission not granted,-26.38503408,27.80187177,205,18,0
LAW.P.E141,7m,7.0,140-160mm,feeder,Permission not granted,-26.38526527,27.80191642,205,18,0
LAW.P.E142,7m,7.0,140-160mm,feeder,Permission not granted,-26.38529544,27.8017239,205,18,0
LAW.P.E143,7m,7.0,140-160mm,feeder,Permission not granted,-26.38532518,27.80162288766568,205,18,0
LAW.P.E144,7m,7.0,140-160mm,feeder,Permission not granted,-26.38523559,27.80160556,205,18,0
LAW.P.E145,7m,7.0,140-160mm,feeder,Permission not granted,-26.38526872,27.80139415,205,18,0
LAW.P.E146,7m,7.0,120-140mm,distribution,Permission not granted,-26.38520907,27.80101121080498,205,18,0
LAW.P.E147,7m,7.0,140-160mm,feeder,Permission not granted,-26.38514927,27.800626842138534,205,18,0
LAW.P.E148,7m,7.0,120-140mm,distribution,Permission not granted,-26.3850464,27.80135113,205,18,0
LAW.P.E149,7m,7.0,140-160mm,feeder,Permission not granted,-26.3848953,27.801322033852898,205,18,0
LAW.P.E150,7m,7.0,140-160mm,feeder,Permission not granted,-26.38492862,27.80110893,205,18,0
LAW.P.E151,7m,7.0,140-160mm,feeder,Permission not granted,-26.38470639,27.80106601,205,18,0
LAW.P.E152,7m,7.0,140-160mm,feeder,Permission not granted,-26.38473952,27.800854604132397,205,18,0
LAW.P.E153,7m,7.0,140-160mm,feeder,Permission not granted,-26.38457941,27.800823638730296,205,18,0
LAW.P.E154,7m,7.0,140-160mm,feeder,Permission not granted,-26.38241689,27.80157386721614,206,18,0
LAW.P.E155,7m,7.0,140-160mm,feeder,Permission not granted,-26.38244747,27.80137228,206,18,0
LAW.P.E156,7m,7.0,140-160mm,feeder,Permission not granted,-26.38232819,27.80134923,206,18,0
LAW.P.E157,7m,7.0,120-140mm,distribution,Permission not granted,-26.38210055,27.80130526,206,18,0
LAW.P.E158,7m,7.0,120-140mm,distribution,Permission not granted,-26.38198669,27.80128331,206,18,0
LAW.P.E159,7m,7.0,120-140mm,distribution,Permission not granted,-26.38175914,27.80123936,206,18,0
LAW.P.E160,7m,7.0,140-160mm,feeder,Permission not granted,-26.38164527,27.801217340743797,206,18,0
LAW.P.E161,7m,7.0,140-160mm,feeder,Permission not granted,-26.38235911,27.80115179,206,18,0
LAW.P.E162,7m,7.0,140-160mm,feeder,Permission not granted,-26.38236976,27.80104712,206,18,0
LAW.P.E163,7m,7.0,140-160mm,feeder,Permission not granted,-26.38239901,27.80085444,206,18,0
LAW.P.E164,7m,7.0,120-140mm,distribution,Permission not granted,-26.38217137,27.80081047,206,18,0
LAW.P.E165,7m,7.0,120-140mm,distribution,Permission not granted,-26.38194373,27.800766509791398,206,18,0
LAW.P.E166,7m,7.0,120-140mm,distribution,Permission not granted,-26.38182994,27.80074453,206,18,0
LAW.P.E167,7m,7.0,140-160mm,feeder,Permission not granted,-26.38171612,27.800722553057003,206,18,0
LAW.P.E168,7m,7.0,140-160mm,feeder,Permission not granted,-26.3823635,27.801925621472098,206,18,0
LAW.P.E169,7m,7.0,120-140mm,distribution,Permission not granted,-26.38223828,27.801901417823398,206,18,0
LAW.P.E170,7m,7.0,120-140mm,distribution,Permission not granted,-26.38200713,27.80185682,206,18,0
LAW.P.E171,7m,7.0,120-140mm,distribution,Permission not granted,-26.38177594,27.801812178905497,206,18,0
LAW.P.E172,7m,7.0,120-140mm,distribution,Permission not granted,-26.38166038,27.80178984,206,18,0
LAW.P.E173,7m,7.0,140-160mm,feeder,Permission not granted,-26.38155076,27.801768703569397,206,18,0
LAW.P.E174,7m,7.0,140-160mm,feeder,Permission not granted,-26.3814692,27.80184409,206,18,0
LAW.P.E175,7m,7.0,140-160mm,feeder,Permission not granted,-26.38053683,27.80197593,207,18,0
LAW.P.E176,7m,7.0,120-140mm,distribution,Permission not granted,-26.38063052,27.80188931,207,18,0
LAW.P.E177,7m,7.0,120-140mm,distribution,Permission not granted,-26.38081083,27.801722594568897,207,18,0
LAW.P.E178,7m,7.0,120-140mm,distribution,Permission not granted,-26.38090099,27.801639237743597,207,18,0
LAW.P.E179,7m,7.0,120-140mm,distribution,Permission not granted,-26.38099114,27.80155588,207,18,0
LAW.P.E180,7m,7.0,120-140mm,distribution,Permission not granted,-26.38108129,27.80147252,207,18,0
LAW.P.E181,7m,7.0,140-160mm,feeder,Permission not granted,-26.38126245,27.80130502,207,18,0
LAW.P.E182,7m,7.0,140-160mm,feeder,Permission not granted,-26.38044665,27.80205928,207,18,0
LAW.P.E183,7m,7.0,120-140mm,distribution,Permission not granted,-26.38035303,27.80214584,207,18,0
LAW.P.E184,7m,7.0,120-140mm,distribution,Permission not granted,-26.38017271,27.802312556720597,207,18,0
LAW.P.E185,7m,7.0,120-140mm,distribution,Permission not granted,-26.37999239,27.802479269541898,207,18,0
LAW.P.E186,7m,7.0,120-140mm,distribution,Permission not granted,-26.37981207,27.802645978924097,207,18,0
LAW.P.E187,7m,7.0,140-160mm,feeder,Permission not granted,-26.37965345,27.80279263,207,18,0
LAW.P.E188,7m,7.0,140-160mm,feeder,Permission not granted,-26.37961978,27.80300685,207,18,0
LAW.P.E189,7m,7.0,140-160mm,feeder,Permission not granted,-26.37950166,27.80267838,207,18,0
LAW.P.E190,7m,7.0,140-160mm,feeder,Permission not granted,-26.37946256,27.802571435181502,207,18,0
LAW.P.E191,7m,7.0,140-160mm,feeder,Permission not granted,-26.37934993,27.802421288216298,207,18,0
LAW.P.E192,7m,7.0,120-140mm,distribution,Permission not granted,-26.37944013,27.802337900985098,207,18,0
LAW.P.E193,7m,7.0,120-140mm,distribution,Permission not granted,-26.37962045,27.802171189443197,207,18,0
LAW.P.E194,7m,7.0,140-160mm,feeder,Permission not granted,-26.37971061,27.80208783,207,18,0
LAW.P.E195,7m,7.0,140-160mm,feeder,Permission not granted,-26.38039534,27.801708988131697,208,18,0
LAW.P.E196,7m,7.0,140-160mm,feeder,Permission not granted,-26.38049416,27.80161762,208,18,0
LAW.P.E197,7m,7.0,140-160mm,feeder,Permission not granted,-26.38041331,27.80150982,208,18,0
LAW.P.E198,7m,7.0,140-160mm,feeder,Permission not granted,-26.38054681,27.801386400661197,208,18,0
LAW.P.E199,7m,7.0,140-160mm,feeder,Permission not granted,-26.38058787,27.80127674,208,18,0
LAW.P.E200,7m,7.0,120-140mm,distribution,Permission not granted,-26.38068149,27.80119017,208,18,0
LAW.P.E201,7m,7.0,120-140mm,distribution,Permission not granted,-26.38086187,27.801023385117198,208,18,0
